start,end,speaker,source,lang
37.773000000000025,38.922000000000025,2,game_5300-6200s-0-11.mp4,sah
38.41200000000004,39.289999999999964,1,game_5300-6200s-0-11.mp4,sah
39.051000000000045,41.97799999999995,2,game_5300-6200s-0-11.mp4,sah
21.14599999999996,21.490999999999985,1,game_5300-6200s-2-11.mp4,sah
23.732999999999947,24.701000000000025,2,game_5300-6200s-2-11.mp4,sah
24.654999999999966,25.837999999999965,1,game_5300-6200s-2-11.mp4,sah
26.43799999999999,27.378000000000053,1,game_5300-6200s-2-11.mp4,sah
30.04300000000001,30.97799999999995,2,game_5300-6200s-2-11.mp4,sah
32.024999999999984,32.856999999999964,2,game_5300-6200s-2-11.mp4,sah
32.897000000000055,34.119000000000035,2,game_5300-6200s-2-11.mp4,sah
34.23400000000004,35.17899999999997,2,game_5300-6200s-2-11.mp4,sah
35.014999999999986,37.51099999999997,1,game_5300-6200s-2-11.mp4,sah
37.70399999999995,39.243000000000045,1,game_5300-6200s-2-11.mp4,sah
40.71500000000003,41.230000000000025,4,game_5300-6200s-2-11.mp4,sah
22.458999999999946,23.56299999999999,3,game_5300-6200s-0-12.mp4,sah
24.381999999999948,25.571000000000023,1,game_5300-6200s-0-12.mp4,sah
24.591999999999985,26.041000000000054,2,game_5300-6200s-0-12.mp4,sah
25.596000000000004,27.99599999999998,3,game_5300-6200s-0-12.mp4,sah
26.547000000000025,27.933999999999966,1,game_5300-6200s-0-12.mp4,sah
28.23000000000001,28.93700000000001,3,game_5300-6200s-0-12.mp4,sah
32.865999999999985,33.59000000000003,2,game_5300-6200s-0-12.mp4,sah
33.82299999999998,35.53200000000004,3,game_5300-6200s-0-12.mp4,sah
34.58699999999999,35.56600000000003,2,game_5300-6200s-0-12.mp4,sah
35.79499999999996,36.15700000000004,3,game_5300-6200s-0-12.mp4,sah
36.65899999999999,37.41200000000004,3,game_5300-6200s-0-12.mp4,sah
37.93799999999999,38.32299999999998,2,game_5300-6200s-0-12.mp4,sah
37.95500000000004,38.28899999999999,1,game_5300-6200s-0-12.mp4,sah
39.221999999999966,42.51099999999997,2,game_5300-6200s-0-12.mp4,sah
21.78200000000004,22.284999999999968,1,game_5300-6200s-0-13.mp4,sah
22.370000000000005,25.12099999999998,1,game_5300-6200s-0-13.mp4,sah
25.36500000000001,26.881999999999948,1,game_5300-6200s-0-13.mp4,sah
27.846000000000004,28.191000000000034,1,game_5300-6200s-0-13.mp4,sah
28.542000000000034,29.618000000000052,1,game_5300-6200s-0-13.mp4,sah
33.144000000000005,33.58000000000004,1,game_5300-6200s-0-13.mp4,sah
36.395999999999965,37.01900000000001,3,game_5300-6200s-0-13.mp4,sah
37.128000000000036,38.17499999999996,2,game_5300-6200s-0-13.mp4,sah
37.49000000000001,38.231,3,game_5300-6200s-0-13.mp4,sah
39.024,40.087999999999965,1,game_5300-6200s-0-13.mp4,sah
39.846999999999966,41.325000000000045,4,game_5300-6200s-0-13.mp4,sah
21.517000000000053,23.107999999999947,2,game_5300-6200s-1-13.mp4,sah
24.43799999999999,24.77800000000002,1,game_5300-6200s-1-13.mp4,sah
28.215000000000032,29.234000000000037,1,game_5300-6200s-1-13.mp4,sah
29.41300000000001,32.577,1,game_5300-6200s-1-13.mp4,sah
34.27700000000005,35.274,1,game_5300-6200s-1-13.mp4,sah
36.87099999999997,38.087999999999965,1,game_5300-6200s-1-13.mp4,sah
37.44200000000001,38.56899999999996,2,game_5300-6200s-1-13.mp4,sah
39.583999999999946,41.904999999999966,2,game_5300-6200s-1-13.mp4,sah
21.286,21.623000000000005,2,game_6200-7100s-1-1.mp4,sah
21.334000000000003,22.001999999999995,1,game_6200-7100s-1-1.mp4,sah
22.156999999999996,22.488000000000003,1,game_6200-7100s-1-1.mp4,sah
23.267,23.91200000000001,2,game_6200-7100s-1-1.mp4,sah
24.06,24.44700000000001,2,game_6200-7100s-1-1.mp4,sah
24.56900000000001,25.036,2,game_6200-7100s-1-1.mp4,sah
25.057,25.55500000000001,2,game_6200-7100s-1-1.mp4,sah
25.65900000000001,26.087000000000003,3,game_6200-7100s-1-1.mp4,sah
25.849999999999994,27.517,1,game_6200-7100s-1-1.mp4,sah
25.90000000000001,26.343999999999994,2,game_6200-7100s-1-1.mp4,sah
27.570999999999998,28.41200000000001,1,game_6200-7100s-1-1.mp4,sah
28.52500000000001,29.06,1,game_6200-7100s-1-1.mp4,sah
29.586,30.77500000000001,2,game_6200-7100s-1-1.mp4,sah
31.141000000000005,31.959000000000003,1,game_6200-7100s-1-1.mp4,sah
31.843000000000004,32.418000000000006,2,game_6200-7100s-1-1.mp4,sah
33.379999999999995,33.895,4,game_6200-7100s-1-1.mp4,sah
34.178000000000004,35.18000000000001,2,game_6200-7100s-1-1.mp4,sah
34.709999999999994,35.23099999999999,4,game_6200-7100s-1-1.mp4,sah
34.730000000000004,35.17400000000001,3,game_6200-7100s-1-1.mp4,sah
21.33699999999999,22.06700000000001,3,game_6200-7100s-2-2.mp4,sah
22.12100000000001,23.84800000000001,2,game_6200-7100s-2-2.mp4,sah
26.017,26.50999999999999,3,game_6200-7100s-2-2.mp4,sah
26.06200000000001,27.43199999999999,2,game_6200-7100s-2-2.mp4,sah
26.69100000000001,27.602000000000004,3,game_6200-7100s-2-2.mp4,sah
27.193999999999992,28.31,1,game_6200-7100s-2-2.mp4,sah
27.629999999999995,31.638000000000005,4,game_6200-7100s-2-2.mp4,sah
32.39500000000001,33.10300000000001,1,game_6200-7100s-2-2.mp4,sah
32.39500000000001,33.09200000000001,4,game_6200-7100s-2-2.mp4,sah
33.172,33.602000000000004,4,game_6200-7100s-2-2.mp4,sah
33.37100000000001,34.99600000000001,2,game_6200-7100s-2-2.mp4,sah
35.24500000000001,35.68600000000001,3,game_6200-7100s-2-2.mp4,sah
35.375,37.37899999999999,4,game_6200-7100s-2-2.mp4,sah
36.077,37.03899999999999,3,game_6200-7100s-2-2.mp4,sah
37.77500000000001,38.09200000000001,1,game_6200-7100s-2-2.mp4,sah
37.898,38.787000000000006,2,game_6200-7100s-2-2.mp4,sah
38.21100000000001,38.477,1,game_6200-7100s-2-2.mp4,sah
38.88900000000001,39.84,2,game_6200-7100s-2-2.mp4,sah
22.261000000000024,22.87200000000001,3,game_6200-7100s-0-4.mp4,sah
23.00799999999998,23.69900000000001,1,game_6200-7100s-0-4.mp4,sah
24.170000000000016,27.023000000000025,1,game_6200-7100s-0-4.mp4,sah
27.17099999999999,28.46100000000001,1,game_6200-7100s-0-4.mp4,sah
28.620000000000005,29.95600000000001,1,game_6200-7100s-0-4.mp4,sah
29.841999999999985,30.951999999999998,3,game_6200-7100s-0-4.mp4,sah
31.03100000000001,31.507000000000005,1,game_6200-7100s-0-4.mp4,sah
34.619000000000035,35.377999999999986,2,game_6200-7100s-0-4.mp4,sah
35.58699999999999,37.01400000000001,1,game_6200-7100s-0-4.mp4,sah
39.023000000000025,39.50999999999999,1,game_6200-7100s-0-4.mp4,sah
39.94,41.49099999999999,3,game_6200-7100s-0-4.mp4,sah
21.536,22.88400000000001,3,game_6200-7100s-1-4.mp4,sah
22.90600000000001,23.846000000000004,1,game_6200-7100s-1-4.mp4,sah
25.035000000000025,26.108000000000004,1,game_6200-7100s-1-4.mp4,sah
28.286,28.75999999999999,1,game_6200-7100s-1-4.mp4,sah
30.16500000000002,30.685999999999986,3,game_6200-7100s-1-4.mp4,sah
30.31299999999999,31.34300000000001,1,game_6200-7100s-1-4.mp4,sah
35.293999999999976,37.898000000000025,1,game_6200-7100s-1-4.mp4,sah
40.517999999999965,41.809000000000026,3,game_6200-7100s-1-4.mp4,sah
22.329999999999984,22.749000000000024,3,game_6200-7100s-2-4.mp4,sah
22.88499999999999,23.620000000000005,1,game_6200-7100s-2-4.mp4,sah
22.906999999999986,23.37099999999998,3,game_6200-7100s-2-4.mp4,sah
23.802000000000014,24.96800000000001,1,game_6200-7100s-2-4.mp4,sah
27.26600000000002,27.798000000000002,4,game_6200-7100s-2-4.mp4,sah
27.545000000000016,28.326000000000025,1,game_6200-7100s-2-4.mp4,sah
28.86900000000003,30.149,4,game_6200-7100s-2-4.mp4,sah
33.723000000000006,34.85500000000002,2,game_6200-7100s-2-4.mp4,sah
34.98599999999999,35.42700000000002,3,game_6200-7100s-2-4.mp4,sah
35.38799999999998,36.70100000000002,2,game_6200-7100s-2-4.mp4,sah
35.422000000000025,35.875,1,game_6200-7100s-2-4.mp4,sah
37.55099999999999,38.298,2,game_6200-7100s-2-4.mp4,sah
38.36599999999999,39.19200000000001,2,game_6200-7100s-2-4.mp4,sah
39.283000000000015,40.07499999999999,1,game_6200-7100s-2-4.mp4,sah
39.44099999999997,40.19999999999999,3,game_6200-7100s-2-4.mp4,sah
40.17700000000002,40.653000000000034,2,game_6200-7100s-2-4.mp4,sah
22.02199999999999,22.49799999999999,2,game_6200-7100s-0-7.mp4,sah
22.44700000000001,22.96199999999999,3,game_6200-7100s-0-7.mp4,sah
22.487000000000023,22.98500000000001,1,game_6200-7100s-0-7.mp4,sah
23.545000000000016,24.338000000000022,3,game_6200-7100s-0-7.mp4,sah
24.434000000000022,25.261000000000024,3,game_6200-7100s-0-7.mp4,sah
25.158999999999992,25.990999999999985,1,game_6200-7100s-0-7.mp4,sah
26.625,27.365999999999985,1,game_6200-7100s-0-7.mp4,sah
27.50200000000001,31.16500000000002,1,game_6200-7100s-0-7.mp4,sah
30.958000000000034,32.124000000000024,4,game_6200-7100s-0-7.mp4,sah
31.115999999999985,31.524,3,game_6200-7100s-0-7.mp4,sah
31.85199999999997,32.322,2,game_6200-7100s-0-7.mp4,sah
32.21499999999997,32.65600000000001,3,game_6200-7100s-0-7.mp4,sah
32.42399999999998,32.86000000000001,2,game_6200-7100s-0-7.mp4,sah
33.007000000000005,33.980999999999995,3,game_6200-7100s-0-7.mp4,sah
33.029999999999966,34.02600000000001,2,game_6200-7100s-0-7.mp4,sah
34.08800000000002,34.767999999999965,3,game_6200-7100s-0-7.mp4,sah
34.82400000000001,35.08999999999997,1,game_6200-7100s-0-7.mp4,sah
35.28300000000001,35.65100000000001,1,game_6200-7100s-0-7.mp4,sah
36.31400000000002,37.214,2,game_6200-7100s-0-7.mp4,sah
37.141000000000034,37.63299999999997,1,game_6200-7100s-0-7.mp4,sah
37.76900000000001,38.646000000000015,1,game_6200-7100s-0-7.mp4,sah
38.88999999999999,40.101,1,game_6200-7100s-0-7.mp4,sah
40.40899999999999,41.04899999999998,2,game_6200-7100s-0-7.mp4,sah
21.468000000000018,22.77600000000001,2,game_6200-7100s-1-7.mp4,sah
22.232000000000028,22.701999999999998,1,game_6200-7100s-1-7.mp4,sah
22.978999999999985,23.67599999999999,4,game_6200-7100s-1-7.mp4,sah
26.28800000000001,26.666999999999966,1,game_6200-7100s-1-7.mp4,sah
26.87700000000001,28.75599999999997,1,game_6200-7100s-1-7.mp4,sah
29.59300000000001,30.420000000000016,1,game_6200-7100s-1-7.mp4,sah
30.052000000000014,31.10500000000001,2,game_6200-7100s-1-7.mp4,sah
31.014999999999986,33.80599999999998,1,game_6200-7100s-1-7.mp4,sah
34.225000000000016,34.69499999999999,2,game_6200-7100s-1-7.mp4,sah
35.706000000000024,36.629000000000026,3,game_6200-7100s-1-7.mp4,sah
36.346999999999966,37.553,1,game_6200-7100s-1-7.mp4,sah
37.63200000000001,38.232000000000035,2,game_6200-7100s-1-7.mp4,sah
38.32299999999998,39.78899999999999,1,game_6200-7100s-1-7.mp4,sah
39.902,41.182000000000016,1,game_6200-7100s-1-7.mp4,sah
21.317999999999984,21.708000000000034,2,game_6200-7100s-2-7.mp4,sah
21.678999999999967,22.398000000000025,1,game_6200-7100s-2-7.mp4,sah
24.98500000000001,26.060999999999986,2,game_6200-7100s-2-7.mp4,sah
26.29300000000001,26.637999999999977,2,game_6200-7100s-2-7.mp4,sah
27.636000000000024,29.254999999999995,2,game_6200-7100s-2-7.mp4,sah
30.33600000000001,31.13400000000001,2,game_6200-7100s-2-7.mp4,sah
31.82,33.495000000000005,2,game_6200-7100s-2-7.mp4,sah
33.161,35.607000000000035,4,game_6200-7100s-2-7.mp4,sah
35.629000000000026,37.033000000000015,2,game_6200-7100s-2-7.mp4,sah
37.33100000000002,38.548,2,game_6200-7100s-2-7.mp4,sah
39.482000000000035,40.613999999999976,2,game_6200-7100s-2-7.mp4,sah
21.076999999999998,22.265999999999966,1,game_6200-7100s-0-10.mp4,sah
22.077999999999967,22.423000000000002,2,game_6200-7100s-0-10.mp4,sah
24.12099999999998,25.893000000000033,2,game_6200-7100s-0-10.mp4,sah
24.12099999999998,25.03800000000001,4,game_6200-7100s-0-10.mp4,sah
26.011999999999947,26.379999999999995,2,game_6200-7100s-0-10.mp4,sah
26.07399999999995,26.71900000000005,1,game_6200-7100s-0-10.mp4,sah
26.611999999999966,27.546000000000053,2,game_6200-7100s-0-10.mp4,sah
27.546000000000053,27.81700000000001,2,game_6200-7100s-0-10.mp4,sah
27.669999999999966,27.845000000000034,1,game_6200-7100s-0-10.mp4,sah
27.81700000000001,28.631999999999948,2,game_6200-7100s-0-10.mp4,sah
28.331999999999994,29.11900000000003,1,game_6200-7100s-0-10.mp4,sah
29.374000000000024,30.443999999999967,2,game_6200-7100s-0-10.mp4,sah
29.52099999999996,31.02099999999996,1,game_6200-7100s-0-10.mp4,sah
31.287000000000035,31.784999999999968,2,game_6200-7100s-0-10.mp4,sah
35.024999999999984,35.73900000000003,1,game_6200-7100s-0-10.mp4,sah
36.93299999999999,37.601,2,game_6200-7100s-0-10.mp4,sah
37.73400000000004,39.63599999999997,1,game_6200-7100s-0-10.mp4,sah
40.224000000000046,40.922000000000025,1,game_6200-7100s-0-10.mp4,sah
22.89599999999996,23.649,4,game_6200-7100s-1-10.mp4,sah
25.50599999999997,26.85299999999995,2,game_6200-7100s-1-10.mp4,sah
25.966000000000008,27.986999999999966,4,game_6200-7100s-1-10.mp4,sah
27.681000000000036,28.82399999999995,2,game_6200-7100s-1-10.mp4,sah
28.638000000000034,29.76400000000001,3,game_6200-7100s-1-10.mp4,sah
30.960000000000036,32.61300000000005,3,game_6200-7100s-1-10.mp4,sah
32.947,34.40800000000001,3,game_6200-7100s-1-10.mp4,sah
33.88499999999999,34.394000000000005,1,game_6200-7100s-1-10.mp4,sah
34.58100000000002,37.184999999999945,1,game_6200-7100s-1-10.mp4,sah
34.86400000000003,35.231999999999964,4,game_6200-7100s-1-10.mp4,sah
35.504000000000026,35.990999999999985,4,game_6200-7100s-1-10.mp4,sah
36.09299999999996,36.79999999999996,4,game_6200-7100s-1-10.mp4,sah
39.13199999999996,39.73800000000005,1,game_6200-7100s-1-10.mp4,sah
40.337999999999965,40.875,1,game_6200-7100s-1-10.mp4,sah
22.734000000000037,24.414999999999967,2,game_6200-7100s-1-11.mp4,sah
26.081999999999994,27.056000000000036,3,game_6200-7100s-1-11.mp4,sah
31.18700000000001,33.020999999999965,3,game_6200-7100s-1-11.mp4,sah
33.23000000000002,33.501999999999946,3,game_6200-7100s-1-11.mp4,sah
33.75699999999995,34.831999999999994,3,game_6200-7100s-1-11.mp4,sah
35.33000000000004,36.269999999999975,3,game_6200-7100s-1-11.mp4,sah
36.371999999999964,37.45799999999997,3,game_6200-7100s-1-11.mp4,sah
38.68700000000001,39.43399999999997,1,game_6200-7100s-1-11.mp4,sah
39.87000000000001,40.255,3,game_6200-7100s-1-11.mp4,sah
40.730000000000025,41.02499999999998,1,game_6200-7100s-1-11.mp4,sah
21.138000000000037,22.542000000000034,3,game_6200-7100s-2-11.mp4,sah
21.958999999999946,22.519000000000005,1,game_6200-7100s-2-11.mp4,sah
22.618000000000052,23.19000000000005,1,game_6200-7100s-2-11.mp4,sah
23.46100000000001,24.230999999999995,1,game_6200-7100s-2-11.mp4,sah
24.633000000000038,25.24400000000003,2,game_6200-7100s-2-11.mp4,sah
25.27200000000005,25.821000000000023,4,game_6200-7100s-2-11.mp4,sah
25.515999999999966,27.24800000000005,1,game_6200-7100s-2-11.mp4,sah
26.037000000000035,26.890999999999966,2,game_6200-7100s-2-11.mp4,sah
27.02200000000005,28.341000000000008,2,game_6200-7100s-2-11.mp4,sah
27.53099999999995,28.018000000000033,1,game_6200-7100s-2-11.mp4,sah
29.879999999999995,30.48000000000001,1,game_6200-7100s-2-11.mp4,sah
30.888000000000034,32.477999999999945,1,game_6200-7100s-2-11.mp4,sah
34.01700000000005,34.697,1,game_6200-7100s-2-11.mp4,sah
38.33100000000002,39.36099999999999,1,game_6200-7100s-2-11.mp4,sah
39.690000000000055,40.59000000000003,1,game_6200-7100s-2-11.mp4,sah
40.775999999999954,42.089000000000055,1,game_6200-7100s-2-11.mp4,sah
23.453999999999947,23.99800000000005,2,game_6200-7100s-0-13.mp4,sah
25.616999999999962,26.33600000000001,3,game_6200-7100s-0-13.mp4,sah
28.010999999999967,29.09299999999996,2,game_6200-7100s-0-13.mp4,sah
30.212999999999965,31.0,2,game_6200-7100s-0-13.mp4,sah
34.02800000000002,34.37900000000002,1,game_6200-7100s-0-13.mp4,sah
38.55200000000002,38.95399999999995,1,game_6200-7100s-0-13.mp4,sah
21.662000000000035,21.952999999999967,2,game_6200-7100s-1-13.mp4,sah
22.74000000000001,24.958999999999946,1,game_6200-7100s-1-13.mp4,sah
25.418999999999986,25.922000000000025,1,game_6200-7100s-1-13.mp4,sah
25.673000000000002,25.98500000000001,2,game_6200-7100s-1-13.mp4,sah
26.488000000000053,28.27700000000005,2,game_6200-7100s-1-13.mp4,sah
28.445000000000054,28.914999999999967,1,game_6200-7100s-1-13.mp4,sah
28.49599999999998,28.886999999999947,3,game_6200-7100s-1-13.mp4,sah
30.517000000000053,30.89599999999996,2,game_6200-7100s-1-13.mp4,sah
30.94200000000001,31.35500000000001,2,game_6200-7100s-1-13.mp4,sah
31.23599999999999,32.16999999999996,3,game_6200-7100s-1-13.mp4,sah
40.82399999999996,41.42999999999995,2,game_6200-7100s-1-13.mp4,sah
27.775999999999954,28.138000000000034,3,game_6200-7100s-2-13.mp4,sah
28.424999999999947,28.714000000000052,4,game_6200-7100s-2-13.mp4,sah
28.850000000000023,29.308,4,game_6200-7100s-2-13.mp4,sah
29.51400000000001,31.614000000000033,4,game_6200-7100s-2-13.mp4,sah
31.683999999999966,32.48800000000005,1,game_6200-7100s-2-13.mp4,sah
40.673,41.38599999999997,3,game_6200-7100s-2-13.mp4,sah
21.852000000000004,22.498000000000005,2,game_7100-8000s-1-1.mp4,sah
23.363000000000003,23.855000000000004,1,game_7100-8000s-1-1.mp4,sah
23.52200000000001,26.29900000000001,2,game_7100-8000s-1-1.mp4,sah
25.613000000000003,26.25,3,game_7100-8000s-1-1.mp4,sah
26.361999999999995,26.889,3,game_7100-8000s-1-1.mp4,sah
26.583,28.315,1,game_7100-8000s-1-1.mp4,sah
28.144000000000005,28.729,3,game_7100-8000s-1-1.mp4,sah
31.192,33.883,2,game_7100-8000s-1-1.mp4,sah
33.31399999999999,35.31,1,game_7100-8000s-1-1.mp4,sah
35.105000000000004,35.74200000000001,2,game_7100-8000s-1-1.mp4,sah
36.914,37.69499999999999,2,game_7100-8000s-1-1.mp4,sah
37.746,40.293000000000006,2,game_7100-8000s-1-1.mp4,sah
40.565,41.87300000000001,1,game_7100-8000s-1-1.mp4,sah
22.863000000000003,23.74600000000001,4,game_7100-8000s-2-2.mp4,sah
23.779,24.96799999999999,2,game_7100-8000s-2-2.mp4,sah
25.07800000000001,26.06299999999999,2,game_7100-8000s-2-2.mp4,sah
26.12299999999999,29.19700000000001,2,game_7100-8000s-2-2.mp4,sah
29.392,32.245000000000005,2,game_7100-8000s-2-2.mp4,sah
34.111999999999995,34.88499999999999,1,game_7100-8000s-2-2.mp4,sah
36.18100000000001,39.399,2,game_7100-8000s-2-2.mp4,sah
40.741000000000014,42.59200000000001,4,game_7100-8000s-2-2.mp4,sah
22.66800000000001,23.19400000000001,3,game_7100-8000s-0-4.mp4,sah
23.28800000000001,23.65300000000002,1,game_7100-8000s-0-4.mp4,sah
23.81299999999999,26.548000000000002,3,game_7100-8000s-0-4.mp4,sah
26.94700000000001,27.550000000000008,2,game_7100-8000s-0-4.mp4,sah
27.19299999999999,27.821000000000023,4,game_7100-8000s-0-4.mp4,sah
27.91500000000002,30.03800000000001,4,game_7100-8000s-0-4.mp4,sah
30.28100000000001,31.375999999999976,4,game_7100-8000s-0-4.mp4,sah
32.139999999999986,32.75999999999999,4,game_7100-8000s-0-4.mp4,sah
32.87900000000002,35.88499999999999,1,game_7100-8000s-0-4.mp4,sah
33.31999999999999,34.798,4,game_7100-8000s-0-4.mp4,sah
36.67399999999998,37.93900000000002,3,game_7100-8000s-0-4.mp4,sah
38.16399999999999,40.33699999999999,3,game_7100-8000s-0-4.mp4,sah
40.90600000000001,41.23700000000002,3,game_7100-8000s-0-4.mp4,sah
22.214,23.742999999999995,3,game_7100-8000s-0-5.mp4,sah
24.999000000000024,25.916,1,game_7100-8000s-0-5.mp4,sah
25.22800000000001,26.995000000000005,2,game_7100-8000s-0-5.mp4,sah
26.92599999999999,27.519999999999985,4,game_7100-8000s-0-5.mp4,sah
27.536999999999978,28.99799999999999,3,game_7100-8000s-0-5.mp4,sah
28.649999999999977,30.620000000000005,4,game_7100-8000s-0-5.mp4,sah
28.810999999999986,29.201999999999998,1,game_7100-8000s-0-5.mp4,sah
31.358000000000004,31.68099999999999,1,game_7100-8000s-0-5.mp4,sah
32.35199999999997,33.625,3,game_7100-8000s-0-5.mp4,sah
34.380999999999965,34.94999999999999,1,game_7100-8000s-0-5.mp4,sah
36.406999999999975,37.902,4,game_7100-8000s-0-5.mp4,sah
37.680999999999976,38.428,1,game_7100-8000s-0-5.mp4,sah
38.971999999999966,39.821000000000026,1,game_7100-8000s-0-5.mp4,sah
40.09199999999999,40.839999999999975,3,game_7100-8000s-0-5.mp4,sah
40.721,41.50200000000001,2,game_7100-8000s-0-5.mp4,sah
21.58699999999999,21.908999999999992,1,game_7100-8000s-1-5.mp4,sah
21.994000000000028,22.93700000000001,1,game_7100-8000s-1-5.mp4,sah
23.12299999999999,23.904999999999966,1,game_7100-8000s-1-5.mp4,sah
24.269999999999985,25.94299999999999,1,game_7100-8000s-1-5.mp4,sah
26.76600000000002,27.564000000000014,3,game_7100-8000s-1-5.mp4,sah
28.13299999999998,29.21100000000001,4,game_7100-8000s-1-5.mp4,sah
29.59300000000001,30.595000000000034,4,game_7100-8000s-1-5.mp4,sah
31.053999999999967,32.742999999999995,1,game_7100-8000s-1-5.mp4,sah
34.77199999999999,35.35800000000001,1,game_7100-8000s-1-5.mp4,sah
36.105000000000025,36.750999999999976,4,game_7100-8000s-1-5.mp4,sah
37.54000000000002,39.577999999999975,1,game_7100-8000s-1-5.mp4,sah
39.714,40.13799999999998,3,game_7100-8000s-1-5.mp4,sah
39.773000000000025,41.208000000000034,1,game_7100-8000s-1-5.mp4,sah
40.69,42.35399999999999,4,game_7100-8000s-1-5.mp4,sah
22.012,22.57200000000001,1,game_7100-8000s-2-6.mp4,sah
22.95400000000001,23.642,2,game_7100-8000s-2-6.mp4,sah
23.267999999999965,23.642,1,game_7100-8000s-2-6.mp4,sah
23.73500000000001,24.695,2,game_7100-8000s-2-6.mp4,sah
26.011000000000024,26.90199999999999,2,game_7100-8000s-2-6.mp4,sah
26.468999999999994,27.40300000000002,3,game_7100-8000s-2-6.mp4,sah
27.504999999999995,28.507000000000005,1,game_7100-8000s-2-6.mp4,sah
28.574999999999992,30.230999999999995,1,game_7100-8000s-2-6.mp4,sah
30.375,31.036999999999978,1,game_7100-8000s-2-6.mp4,sah
31.579999999999984,32.70999999999998,2,game_7100-8000s-2-6.mp4,sah
33.745000000000005,34.170000000000016,2,game_7100-8000s-2-6.mp4,sah
33.75400000000002,35.333000000000034,1,game_7100-8000s-2-6.mp4,sah
35.47699999999997,36.83600000000001,1,game_7100-8000s-2-6.mp4,sah
39.61200000000002,41.098000000000006,2,game_7100-8000s-2-6.mp4,sah
21.107000000000028,21.71800000000001,1,game_7100-8000s-0-7.mp4,sah
22.024,23.10199999999997,1,game_7100-8000s-0-7.mp4,sah
23.196000000000023,23.80700000000001,2,game_7100-8000s-0-7.mp4,sah
25.24700000000001,26.809000000000022,1,game_7100-8000s-0-7.mp4,sah
26.011000000000024,29.12700000000001,2,game_7100-8000s-0-7.mp4,sah
28.32900000000001,29.11900000000003,1,game_7100-8000s-0-7.mp4,sah
33.56200000000001,35.464,1,game_7100-8000s-0-7.mp4,sah
36.44900000000001,36.92399999999998,2,game_7100-8000s-0-7.mp4,sah
36.981,38.249000000000024,2,game_7100-8000s-0-7.mp4,sah
38.124000000000024,39.619000000000035,3,game_7100-8000s-0-7.mp4,sah
39.346999999999966,39.653000000000034,1,game_7100-8000s-0-7.mp4,sah
39.834,40.38900000000001,1,game_7100-8000s-0-7.mp4,sah
39.91300000000001,40.31999999999999,3,game_7100-8000s-0-7.mp4,sah
40.423,41.113,2,game_7100-8000s-0-7.mp4,sah
40.524,40.90899999999999,1,game_7100-8000s-0-7.mp4,sah
21.772000000000048,24.058999999999966,4,game_7100-8000s-2-8.mp4,sah
21.863000000000053,25.043999999999986,1,game_7100-8000s-2-8.mp4,sah
25.56500000000005,28.474000000000053,3,game_7100-8000s-2-8.mp4,sah
28.02700000000005,28.59299999999996,1,game_7100-8000s-2-8.mp4,sah
30.325000000000053,30.924999999999947,3,game_7100-8000s-2-8.mp4,sah
32.096000000000004,32.61699999999996,1,game_7100-8000s-2-8.mp4,sah
33.138000000000034,34.60900000000004,3,game_7100-8000s-2-8.mp4,sah
34.40599999999995,35.94500000000005,1,game_7100-8000s-2-8.mp4,sah
36.895999999999965,38.957,3,game_7100-8000s-2-8.mp4,sah
21.993000000000052,22.989000000000033,3,game_7100-8000s-1-9.mp4,sah
23.05700000000001,24.076000000000025,1,game_7100-8000s-1-9.mp4,sah
23.533999999999992,24.734000000000037,3,game_7100-8000s-1-9.mp4,sah
24.462999999999965,25.390999999999966,4,game_7100-8000s-1-9.mp4,sah
24.62099999999998,25.775999999999954,1,game_7100-8000s-1-9.mp4,sah
26.341999999999985,29.126999999999953,3,game_7100-8000s-1-9.mp4,sah
27.61000000000001,28.515999999999966,4,game_7100-8000s-1-9.mp4,sah
28.69700000000001,30.056000000000036,4,game_7100-8000s-1-9.mp4,sah
30.16800000000001,31.221000000000004,4,game_7100-8000s-1-9.mp4,sah
30.201999999999998,30.722999999999967,1,game_7100-8000s-1-9.mp4,sah
31.299999999999947,32.274,1,game_7100-8000s-1-9.mp4,sah
32.440000000000055,32.93799999999999,1,game_7100-8000s-1-9.mp4,sah
33.912000000000035,34.90800000000001,1,game_7100-8000s-1-9.mp4,sah
35.293000000000006,35.73500000000001,1,game_7100-8000s-1-9.mp4,sah
37.048,37.90899999999999,4,game_7100-8000s-1-9.mp4,sah
37.47799999999995,37.95399999999995,1,game_7100-8000s-1-9.mp4,sah
38.47500000000002,40.37699999999995,1,game_7100-8000s-1-9.mp4,sah
39.88999999999999,40.67100000000005,3,game_7100-8000s-1-9.mp4,sah
21.366999999999962,22.64700000000005,3,game_7100-8000s-0-11.mp4,sah
21.922000000000025,22.64700000000005,1,game_7100-8000s-0-11.mp4,sah
22.702999999999967,23.31500000000005,1,game_7100-8000s-0-11.mp4,sah
23.518000000000033,24.41300000000001,1,game_7100-8000s-0-11.mp4,sah
24.096000000000004,27.05100000000005,3,game_7100-8000s-0-11.mp4,sah
27.12900000000002,27.808999999999966,1,game_7100-8000s-0-11.mp4,sah
28.544999999999966,29.019999999999985,4,game_7100-8000s-0-11.mp4,sah
30.366999999999962,31.10299999999995,1,game_7100-8000s-0-11.mp4,sah
30.37900000000002,30.71799999999996,3,game_7100-8000s-0-11.mp4,sah
